query	intent	doc	label
3717,2541,4111,488,406,5139,5409	4911,3282,440	product_id_1578066	1
3717,2541,4111,488,406,5139,5409	5084,974,4099	product_id_1578004	1
3717,2541,4111,488,406,5139,5409	5084,974,4099	product_id_331261	1
3717,2541,4111,488,406,5139,5409	5084,974,4099	product_id_1578072	1
3717,2541,4111,488,406,5139,5409	5084,974,4099	product_id_1578073	1
3717,2541,4111,488,406,5139,5409	1847,2116,2486,4007	product_id_1577996	1
3717,2541,4111,488,406,5139,5409	1847,2116,2486,4007	product_id_1578005	1
3717,2541,4111,488,406,5139,5409	1847,2116,2486,4007	product_id_1578123	1
3717,2541,4111,488,406,5139,5409	2626,1787,3452	product_id_1578024	1
3717,2541,4111,488,406,5139,5409	2626,1787,3452	product_id_1178101	1
3717,2541,4111,488,406,5139,5409	2626,1787,3452	product_id_1578100	1
3717,2541,4111,488,406,5139,5409	3444,5198	product_id_1178121	1
3717,2541,4111,488,406,5139,5409	3444,5198	product_id_1178120	1
3717,2541,4111,488,406,5139,5409	3444,5198	product_id_1578101	1
3717,2541,4111,488,406,5139,5409	3444,5198	product_id_1177963	1
3717,2541,4111,488,406,5139,5409	995,1096,401,1847	product_id_1177964	1
3717,2541,4111,488,406,5139,5409	995,1096,401,1847	product_id_1578102	1
3717,2541,4111,488,406,5139,5409	3492,2946,5120	product_id_1578021	1
3717,2541,4111,488,406,5139,5409	3492,2946,5120	product_id_1578111	1
3717,2541,4111,488,406,5139,5409	3492,2946,5120	product_id_1578112	1
3717,2541,4111,488,406,5139,5409	5239,835,841	product_id_1578114	1
3717,2541,4111,488,406,5139,5409	5239,835,841	product_id_1578115	1
3717,2541,4111,488,406,5139,5409	5239,835,841	product_id_1578116	1
3717,2541,4111,488,406,5139,5409	4608,382,390,774	product_id_1578117	1
3717,2541,4111,488,406,5139,5409	440,1847,4966,6558	product_id_1578119	1
3717,2541,4111,488,406,5139,5409	28330	product_id_1578118	1
3717,2541,4111,488,406,5139,5409	778,1815,6140,578,2486,4007	product_id_331261	1
3717,2541,4111,488,406,5139,5409	778,1815,6140,578,2486,4007	product_id_1578121	1
3717,2541,4111,488,406,5139,5409	778,1815,6140,578,2486,4007	product_id_1578122	1
3717,2541,4111,488,406,5139,5409	3333,5934	product_id_1578123	1
5739,2975	2665,1900,7283,21607,7284	product_id_1578206	1
5739,2975	1890,6079,7283,16456,7357,10552,7383,7284	product_id_1578214	1
5739,2975	1890,6079,7283,16456,7357,10552,7383,7284	product_id_1578215	1
5739,2975	1890,6079,7283,16456,7357,10552,7383,7284	product_id_1578216	1
5739,2975	1890,6079,7283,16456,7357,10552,7383,7284	product_id_1578217	1
5739,2975	6768,4109	product_id_1578220	1
5739,2975	6768,4109	product_id_1578221	1
5739,2975	6768,4109	product_id_1578222	1
5739,2975	6965,6892	product_id_1578229	1
5739,2975	6965,6892	product_id_1578230	1
5739,2975	6965,6892	product_id_1578231	1
5739,2975	6761,7034	product_id_57745	1
3357,5442,770,4448	5636,6931	product_id_904658	1
3357,5442,770,4448	5636,6931	product_id_904720	1
3357,5442,770,4448	5636,6931	product_id_1578378	1
3357,5442,770,4448	5636,6931	product_id_1578392	1
3357,5442,770,4448	2945,3018,499	product_id_972133	1
3357,5442,770,4448	2945,3018,499	product_id_670089	1
3357,5442,770,4448	1940,3124,2928	product_id_904658	1
3357,5442,770,4448	1940,3124,2928	product_id_904720	1
3357,5442,770,4448	1940,3124,2928	product_id_1578372	1
3357,5442,770,4448	1940,3124,2928	product_id_1578380	1
3357,5442,770,4448	1940,3124,3862	product_id_904720	1
3357,5442,770,4448	1940,3124,3088	product_id_1578337	1
3357,5442,770,4448	1940,3124,3088	product_id_1578378	1
3357,5442,770,4448	5636,2965	product_id_1578346	1
3357,5442,770,4448	5636,2965	product_id_1578347	1
3357,5442,770,4448	5636,2965	product_id_1578348	1
3357,5442,770,4448	1444,4079,2084	product_id_530469	1
3357,5442,770,4448	1444,4079,2084	product_id_1578271	1
3357,5442,770,4448	1444,4079,2084	product_id_1578357	1
3357,5442,770,4448	1940,3124,2084	product_id_904658	1
3357,5442,770,4448	1940,3124,2084	product_id_904720	1
3357,5442,770,4448	1940,3124,4005	product_id_1578370	1
3357,5442,770,4448	1940,3124,4005	product_id_1578371	1
3357,5442,770,4448	1940,3124,4005	product_id_1578372	1
3357,5442,770,4448	3088,3088,4724	product_id_1578337	1
3357,5442,770,4448	1940,3124,4723	product_id_1578337	1
3357,5442,770,4448	1940,3124,4723	product_id_1578378	1
3357,5442,770,4448	1940,3124,4723	product_id_1578380	1
3357,5442,770,4448	5215,4099,6372	product_id_1578389	1
3357,5442,770,4448	5215,4099,6372	product_id_1578390	1
3357,5442,770,4448	5215,4099,6372	product_id_1578391	1
3357,5442,770,4448	5215,4099,6372	product_id_1578392	1
3357,5442,770,4448	3322,2959,2084	product_id_1578378	1
3357,5442,770,4448	3322,2959,2084	product_id_1578400	1
3357,5442,770,4448	5200,7220,4263	product_id_1578403	1
3357,5442,770,4448	5200,7220,4263	product_id_1578404	1
4296,426,2754	457,3513	product_id_1578548	1
4296,426,2754	457,3513	product_id_1578549	1
4296,426,2754	457,3513	product_id_1578551	1
4296,426,2754	3322,457	product_id_1578457	1
4296,426,2754	3322,457	product_id_1578548	1
4296,426,2754	3322,457	product_id_1578551	1
4296,426,2754	6821,6799	product_id_1578545	1
4296,426,2754	6821,6799	product_id_1578546	1
4296,426,2754	6821,6799	product_id_1578552	1
4296,426,2754	6821,5125	product_id_1578540	1
4296,426,2754	6821,5125	product_id_1578544	1
4296,426,2754	6821,5125	product_id_1578547	1
4296,426,2754	650,3588,6799	product_id_1578542	1
4296,426,2754	650,3588,6799	product_id_1578546	1
4296,426,2754	650,3588,6799	product_id_1578549	1
4296,426,2754	650,3588,6799	product_id_1578551	1
4296,426,2754	2486,5019,6799	product_id_1578542	1
4296,426,2754	2486,5019,6799	product_id_1578545	1
4296,426,2754	2486,5019,6799	product_id_1578549	1
4296,426,2754	2486,5019,6799	product_id_1578551	1
4296,426,2754	3859,5019,3322	product_id_1578457	1
4296,426,2754	3859,5019,3322	product_id_1578541	1
4296,426,2754	3859,5019,3322	product_id_1578543	1
4296,426,2754	3859,5019,3322	product_id_1578551	1
4296,426,2754	3442,6821,1643	product_id_1578537	1
4296,426,2754	3442,6821,1643	product_id_1578538	1
4296,426,2754	3442,6821,1643	product_id_1578539	1
4296,426,2754	3442,6821,1643	product_id_1578550	1
11632,5084,1497	1596,1599,7283,14654,7284	product_id_1578659	1
11632,5084,1497	1596,1599,7283,14654,7284	product_id_1578725	1
11632,5084,1497	1596,1599,7283,14654,7284	product_id_1578726	1
11632,5084,1497	3236,2045,557	product_id_1578738	1
11632,5084,1497	3236,2045,557	product_id_1578739	1
11632,5084,1497	3236,2045,557	product_id_1578740	1
11632,5084,1497	1439,600,1352	product_id_1578746	1
11632,5084,1497	1439,600,1352	product_id_1578747	1
11632,5084,1497	1439,600,1352	product_id_1578748	1
11632,5084,1497	1439,600,1352	product_id_1578749	1
11632,5084,1497	5625,4048	product_id_1578753	1
11632,5084,1497	5625,4048	product_id_1578754	1
11632,5084,1497	5625,4048	product_id_1578755	1
11632,5084,1497	5625,4048	product_id_1578756	1
3110,3873,974,4099	6821,6799	product_id_1578766	1
3110,3873,974,4099	3442,6821,1643	product_id_1578938	1
3110,3873,974,4099	4307,6799	product_id_1578771	1
3110,3873,974,4099	2486,5019,3322,457	product_id_1578761	1
3110,3873,974,4099	3442,1054,3322	product_id_1578759	1
3110,3873,974,4099	3442,1054,3322	product_id_1578784	1
3110,3873,974,4099	6140,578,457	product_id_1578765	1
3110,3873,974,4099	6745,4491,6799	product_id_1578760	1
3110,3873,974,4099	650,3588,6799	product_id_1578766	1
3110,3873,974,4099	4697,2103,3513	product_id_1578785	1
3110,3873,974,4099	457,6799	product_id_1578761	1
3110,3873,974,4099	1940,5295	product_id_1578761	1
3110,3873,974,4099	832,5066	product_id_1578786	1
3110,3873,974,4099	3614,782,457	product_id_1578783	1
3110,3873,974,4099	778,1815,6821,6344,2486,5019,4103,1211	product_id_1578782	1
3110,3873,974,4099	832,6805	product_id_1578763	1
3110,3873,974,4099	3549,3433,6799	product_id_1578777	1
3110,3873,974,4099	3549,3433,6799	product_id_1578934	1
3110,3873,974,4099	1018,1651,5120	product_id_1578777	1
3110,3873,974,4099	1018,1651,5120	product_id_1578934	1
3110,3873,974,4099	6821,6344,4717,987	product_id_1578761	1
3110,3873,974,4099	7223,4079	product_id_1578774	1
1607,1674,774,2560	3358,5180	product_id_1579006	1
1607,1674,774,2560	3358,5180	product_id_1579007	1
1607,1674,774,2560	3358,5180	product_id_1579008	1
1607,1674,774,2560	6563,4717,3969	product_id_1578954	1
1607,1674,774,2560	6563,4717,3969	product_id_1579090	1
1607,1674,774,2560	6107,5603	product_id_1029533	1
1607,1674,774,2560	6107,5603	product_id_1578970	1
1607,1674,774,2560	6107,5603	product_id_430013	1
1607,1674,774,2560	6107,5603	product_id_1579138	1
1607,1674,774,2560	2937,1574,6316	product_id_1579046	1
1607,1674,774,2560	2937,1574,6316	product_id_1579047	1
1607,1674,774,2560	2937,1574,6316	product_id_1579048	1
1607,1674,774,2560	2937,1574,6316	product_id_1579049	1
1607,1674,774,2560	6790,918,3088	product_id_1578955	1
1607,1674,774,2560	6790,918,3088	product_id_1579136	1
1607,1674,774,2560	6790,918,3969	product_id_1579090	1
1607,1674,774,2560	5013,1548	product_id_430013	1
1607,1674,774,2560	5013,1548	product_id_1579131	1
1607,1674,774,2560	4929,4929,1224	product_id_1579082	1
1607,1674,774,2560	4929,4929,1224	product_id_1579110	1
1607,1674,774,2560	4929,4929,1224	product_id_348286	1
1607,1674,774,2560	4929,4929,1224	product_id_1579111	1
1607,1674,774,2560	1318,884	product_id_1579121	1
1607,1674,774,2560	1318,884	product_id_1579122	1
1607,1674,774,2560	1318,884	product_id_1579123	1
1607,1674,774,2560	694,1506,7157,7283,13077,7284	product_id_430013	1
1607,1674,774,2560	694,1506,7157,7283,13077,7284	product_id_1579129	1
1607,1674,774,2560	694,1506,7157,7283,13077,7284	product_id_1579130	1
1607,1674,774,2560	694,1506,7157,7283,13077,7284	product_id_1579131	1
1607,1674,774,2560	1632,1431	product_id_1579007	1
1607,1674,774,2560	1632,1431	product_id_1579131	1
1607,1674,774,2560	1632,1431	product_id_1579138	1
6868,6212	1643,6567	product_id_1579216	1
6868,6212	1643,6567	product_id_1579239	1
6868,6212	1643,6567	product_id_1579240	1
6868,6212	3345,6567	product_id_1579208	1
6868,6212	3345,6567	product_id_1579249	1
6868,6212	3345,6567	product_id_1511040	1
6868,6212	3345,6567	product_id_1579250	1
6868,6212	5448,6567	product_id_1579208	1
6868,6212	5448,6567	product_id_1579244	1
6868,6212	5448,6567	product_id_1511040	1
6868,6212	5448,6567	product_id_1579250	1
6868,6212	3713,6567	product_id_1579236	1
6868,6212	3713,6567	product_id_1579242	1
6868,6212	3713,6567	product_id_1579243	1
6868,6212	7034,1026,6567	product_id_1579247	1
6868,6212	7034,1026,6567	product_id_1579248	1
6868,6212	7034,1026,6567	product_id_1579249	1
1065,2888,3513	2722,406	product_id_1579310	1
1065,2888,3513	2722,406	product_id_1579315	1
1065,2888,3513	406,6707,6707,5066	product_id_1579320	1
1065,2888,3513	1606,1606	product_id_1579288	1
1065,2888,3513	390,4717	product_id_1579302	1
1065,2888,3513	2120,2289,6012	product_id_1579293	1
1065,2888,3513	1892,5435,5215	product_id_1579328	1
1065,2888,3513	1216,5329	product_id_1579302	1
1065,2888,3513	3469,1819,1523	product_id_1579314	1
1065,2888,3513	406,652	product_id_1579295	1
1065,2888,3513	2120,6740	product_id_1579313	1
1065,2888,3513	2094,2029	product_id_1579298	1
1065,2888,3513	382,1211,4787	product_id_1579321	1
1065,2888,3513	426,1605,2467	product_id_1579301	1
1065,2888,3513	8053,3864	product_id_1579305	1
1065,2888,3513	3685,5934	product_id_1579278	1
3513,960,3302,3413,4807,4652	1037,1008,6362,532	product_id_270072	1
3513,960,3302,3413,4807,4652	1037,1008,6362,532	product_id_1060088	1
3513,960,3302,3413,4807,4652	1037,1008,6362,532	product_id_521497	1
3513,960,3302,3413,4807,4652	1037,1008,6362,532	product_id_1184183	1
3513,960,3302,3413,4807,4652	469,3796	product_id_1579488	1
3513,960,3302,3413,4807,4652	469,3796	product_id_521497	1
3513,960,3302,3413,4807,4652	469,3796	product_id_1579492	1
3513,960,3302,3413,4807,4652	469,3796	product_id_1579493	1
3513,960,3302,3413,4807,4652	6707,1904,2052	product_id_1579495	1
3513,960,3302,3413,4807,4652	6707,1904,2052	product_id_1579502	1
3513,960,3302,3413,4807,4652	6960,910	product_id_270072	1
3513,960,3302,3413,4807,4652	6960,910	product_id_521497	1
3513,960,3302,3413,4807,4652	6960,910	product_id_1579497	1
3513,960,3302,3413,4807,4652	6960,910	product_id_1579498	1
3513,960,3302,3413,4807,4652	3488,4570	product_id_270072	1
3513,960,3302,3413,4807,4652	3488,4570	product_id_466670	1
3513,960,3302,3413,4807,4652	3488,4570	product_id_521598	1
3513,960,3302,3413,4807,4652	3488,4570	product_id_466615	1
3246,5340,1708	4825,1597,1632	product_id_1579571	1
3246,5340,1708	2142,5721	product_id_1579708	1
3246,5340,1708	6901,5717	product_id_1579545	1
3246,5340,1708	1298,1074,5759	product_id_1579561	1
3246,5340,1708	87,2287	product_id_1579720	1
3246,5340,1708	6979,4111	product_id_1579534	1
3246,5340,1708	4924,3291,5721	product_id_1579552	1
3246,5340,1708	2446,2103,5721	product_id_1579544	1
3246,5340,1708	5407,998,5759	product_id_1579696	1
3246,5340,1708	4825,5759	product_id_1579715	1
3246,5340,1708	4825,5759	product_id_1579716	1
3246,5340,1708	5659,5660,4826	product_id_1061674	1
83,6560	1777,4249,3901,7283,10699,7284	product_id_1579868	1
83,6560	1777,4249,3901,7283,10699,7284	product_id_1579869	1
83,6560	1777,4249,3901,7283,10699,7284	product_id_1579870	1
83,6560	1777,4249,3901,7283,10699,7284	product_id_1579871	1
83,6560	6012,2357,1211	product_id_1579876	1
83,6560	6012,2357,1211	product_id_1579877	1
83,6560	6012,2357,1211	product_id_1579878	1
83,6560	18194	product_id_1579886	1
83,6560	18194	product_id_1579887	1
83,6560	18194	product_id_1579888	1
83,6560	18194	product_id_1579889	1
83,6560	1195,6012,5401	product_id_1579895	1
83,6560	1195,6012,5401	product_id_1579896	1
83,6560	1195,6012,5401	product_id_1579897	1
83,6560	1195,6012,5401	product_id_1579898	1
83,6560	2650,1288,761	product_id_1579903	1
83,6560	2650,1288,761	product_id_1579904	1
83,6560	2650,1288,761	product_id_1579905	1
83,6560	2650,1288,761	product_id_1579906	1
3402,4926	3442,6821,1643	product_id_1580089	1
3402,4926	6821,5125	product_id_1580047	1
3402,4926	6821,5125	product_id_1580062	1
3402,4926	457,3513	product_id_1580075	1
3402,4926	457,3513	product_id_1580092	1
3402,4926	457,3513	product_id_1580094	1
3402,4926	457,3513	product_id_1580097	1
3402,4926	6821,6799	product_id_1580096	1
3402,4926	6821,6799	product_id_1580097	1
3402,4926	3322,457	product_id_1580058	1
3402,4926	3322,457	product_id_1580100	1
3402,4926	3859,5019,3322	product_id_1580058	1
3402,4926	4307,6799	product_id_1580043	1
3402,4926	4307,6799	product_id_1580044	1
3402,4926	4307,6799	product_id_1580045	1
3402,4926	778,1815,6821,6344,2486,5019,4103,1211	product_id_1580058	1
3402,4926	6821,6344,4717,987	product_id_1579927	1
3402,4926	6821,6344,4717,987	product_id_1580102	1
3402,4926	6745,4491,6799	product_id_1580098	1
3402,4926	3433,6821,5120	product_id_1580089	1
3402,4926	6701,2824,6799	product_id_1580096	1
3402,4926	6701,2824,6799	product_id_1580097	1
3402,4926	6701,2824,6799	product_id_1580098	1
3402,4926	832,6805	product_id_1580102	1
3532,960,4181,1012	1604,3322,3632	product_id_1580126	1
3532,960,4181,1012	995,488,1096,499,1523	product_id_211998	1
3532,960,4181,1012	4462,4181,5120	product_id_1580123	1
3532,960,4181,1012	4462,4181,5120	product_id_211998	1
3532,960,4181,1012	661,2486,6799	product_id_1580123	1
3532,960,4181,1012	661,2486,6799	product_id_211998	1
3532,960,4181,1012	6821,6799	product_id_1580123	1
3532,960,4181,1012	813,2733,6032	product_id_1580182	1
3532,960,4181,1012	6168,5120	product_id_1163300	1
3532,960,4181,1012	6821,6344,4717,987	product_id_196392	1
3532,960,4181,1012	4187,4157,5120	product_id_1580123	1
3532,960,4181,1012	4187,4157,5120	product_id_211998	1
3532,960,4181,1012	4153,5120	product_id_1580123	1
3532,960,4181,1012	4153,5120	product_id_211998	1
3532,960,4181,1012	457,5120	product_id_1580123	1
3532,960,4181,1012	457,5120	product_id_211998	1
3532,960,4181,1012	3984,3990,5120	product_id_1580218	1
3532,960,4181,1012	6212,5198,2735	product_id_1163300	1
3532,960,4181,1012	3532,1012,5120	product_id_1580123	1
3532,960,4181,1012	3532,1012,5120	product_id_211998	1
3532,960,4181,1012	2218,5391,3094	product_id_1580115	1
3532,960,4181,1012	4717,987,5120	product_id_196392	1
3532,960,4181,1012	4717,987,5120	product_id_1580123	1
3532,960,4181,1012	4717,987,5120	product_id_211998	1
3532,960,4181,1012	3996,6059	product_id_211998	1
3532,960,4181,1012	3506,841	product_id_1580249	1
4114,5809,2909,6865,4265	2179,6012	product_id_3399	1
4114,5809,2909,6865,4265	2179,6012	product_id_1560020	1
4114,5809,2909,6865,4265	2179,6012	product_id_1580312	1
4114,5809,2909,6865,4265	2179,6012	product_id_3426	1
4114,5809,2909,6865,4265	778,1815,4908,4834,484,1211	product_id_1072861	1
4114,5809,2909,6865,4265	778,1815,4908,4834,484,1211	product_id_902341	1
4114,5809,2909,6865,4265	778,1815,4908,4834,484,1211	product_id_1224545	1
4114,5809,2909,6865,4265	417,776	product_id_1580320	1
4114,5809,2909,6865,4265	417,776	product_id_1580321	1
4114,5809,2909,6865,4265	417,776	product_id_1326882	1
4114,5809,2909,6865,4265	5115,5879,2946,756,4265,1787	product_id_1580326	1
4114,5809,2909,6865,4265	5115,5879,2946,756,4265,1787	product_id_1580327	1
4114,5809,2909,6865,4265	497,2685,7283,72,9840,7284	product_id_1580337	1
4114,5809,2909,6865,4265	497,2685,7283,72,9840,7284	product_id_902341	1
4114,5809,2909,6865,4265	1605,3931,7059,4265	product_id_1391664	1
4114,5809,2909,6865,4265	1605,3931,7059,4265	product_id_1391658	1
4114,5809,2909,6865,4265	6413,5195,2959	product_id_1580347	1
4114,5809,2909,6865,4265	6413,5195,2959	product_id_1580348	1
4114,5809,2909,6865,4265	6413,5195,2959	product_id_1580349	1
4114,5809,2909,6865,4265	6413,5195,2959	product_id_1580350	1
4114,5809,2909,6865,4265	987,424,2845,6250	product_id_1072861	1
4114,5809,2909,6865,4265	987,424,2845,6250	product_id_1224545	1
4114,5809,2909,6865,4265	987,424,2845,6250	product_id_1072851	1
4114,5809,2909,6865,4265	4926,5391,757	product_id_1580353	1
4114,5809,2909,6865,4265	4926,5391,757	product_id_1580354	1
4114,5809,2909,6865,4265	4926,5391,757	product_id_1580355	1
4114,5809,2909,6865,4265	4926,5391,757	product_id_1580356	1
390,1092,382	8530	product_id_1580391	1
390,1092,382	2730,2585,4811	product_id_1580545	1
390,1092,382	808,6571,5717,5759	product_id_1580375	1
390,1092,382	753,4114,4811,1384	product_id_1580522	1
390,1092,382	753,4114,1612	product_id_1580370	1
390,1092,382	753,4114,1612	product_id_1580540	1
390,1092,382	3085,5142	product_id_1580366	1
390,1092,382	549,5358,3034,7283,28338,7284	product_id_1580505	1
390,1092,382	549,5358,3034,7283,28338,7284	product_id_1580506	1
390,1092,382	5906,4806	product_id_941957	1
390,1092,382	5255,5934,3877	product_id_941898	1
390,1092,382	1439,2056,6872	product_id_1580370	1
390,1092,382	1439,2056,6872	product_id_1580545	1
390,1092,382	2754,3421,757,7283,18065,7284	product_id_1580551	1
2094,2029	5139,919,3574	product_id_1580584	1
2094,2029	5139,919,3574	product_id_1580600	1
2094,2029	5139,919,3574	product_id_1580602	1
2094,2029	5139,919,3574	product_id_1580606	1
2094,2029	748,4578,4501,2838	product_id_1580603	1
2094,2029	748,4578,4501,2838	product_id_1580604	1
2094,2029	748,4578,4501,2838	product_id_1580607	1
2094,2029	748,4578,4501,2838	product_id_1580608	1
2094,2029	2762,3574,2712,4132	product_id_1580594	1
2094,2029	2762,3574,2712,4132	product_id_1580595	1
2094,2029	2762,3574,2712,4132	product_id_1580596	1
2094,2029	2762,3574,2712,4132	product_id_1580605	1
2094,2029	2140,4623,1079	product_id_1580597	1
2094,2029	2140,4623,1079	product_id_1580598	1
2094,2029	2140,4623,1079	product_id_1580609	1
2094,2029	2140,4623,1079	product_id_1580610	1
6218,2225,2754,3877	2486,4007,2098	product_id_1580872	1
6218,2225,2754,3877	2486,4007,2098	product_id_1580890	1
6218,2225,2754,3877	2098,1497	product_id_1580883	1
6218,2225,2754,3877	2098,1497	product_id_1580884	1
6218,2225,2754,3877	2098,1497	product_id_1580885	1
6218,2225,2754,3877	2098,1497	product_id_1580887	1
6218,2225,2754,3877	4114,5079,3046	product_id_1580877	1
6218,2225,2754,3877	4114,5079,3046	product_id_1580878	1
6218,2225,2754,3877	4114,5079,3046	product_id_1580882	1
6218,2225,2754,3877	4962,6140,1497	product_id_1580885	1
6218,2225,2754,3877	4962,6140,1497	product_id_1580887	1
6218,2225,2754,3877	4962,6140,1497	product_id_1580888	1
6218,2225,2754,3877	4962,6140,1497	product_id_1580889	1
6218,2225,2754,3877	2486,5108,2068	product_id_1580772	1
6218,2225,2754,3877	2486,5108,2068	product_id_1580779	1
6218,2225,2754,3877	2486,5108,2068	product_id_1580788	1
6218,2225,2754,3877	2486,5108,2068	product_id_1580828	1
6218,2225,2754,3877	2509,2923	product_id_1580867	1
6218,2225,2754,3877	2509,2923	product_id_1580869	1
6218,2225,2754,3877	2509,2923	product_id_1580881	1
6218,2225,2754,3877	2509,2923	product_id_1580886	1
3236,485,871	5936,1597,5935,3873	product_id_1581024	1
3236,485,871	5936,1597,5935,3873	product_id_1581066	1
3236,485,871	5936,1597,5935,3873	product_id_1581067	1
3236,485,871	5936,1597,5935,3873	product_id_1581068	1
3236,485,871	5255,5925,5935,3873	product_id_1581063	1
3236,485,871	5255,5925,5935,3873	product_id_1581067	1
3236,485,871	5255,5925,5935,3873	product_id_1581070	1
3236,485,871	5255,5925,5935,3873	product_id_1581072	1
3236,485,871	1597,1426,1892,5929	product_id_1581024	1
3236,485,871	1597,1426,1892,5929	product_id_1581062	1
3236,485,871	1597,1426,1892,5929	product_id_1581064	1
3236,485,871	1597,1426,1892,5929	product_id_1581069	1
3236,485,871	401,4123,1097,5423	product_id_1581024	1
3236,485,871	401,4123,1097,5423	product_id_1581058	1
3236,485,871	401,4123,1097,5423	product_id_1581065	1
3236,485,871	401,4123,1097,5423	product_id_1581071	1
2504,3990	431,3852,7283,13661,7284	product_id_1581159	1
2504,3990	431,3852,7283,13661,7284	product_id_1581192	1
2504,3990	431,3852,7283,13661,7284	product_id_1581193	1
2504,3990	431,3852,7283,13661,7284	product_id_1581194	1
2504,3990	4692,3509,7283,14435,7284	product_id_533471	1
2504,3990	4692,3509,7283,14435,7284	product_id_1176439	1
2504,3990	4692,3509,7283,14435,7284	product_id_854726	1
2504,3990	4692,3509,7283,14435,7284	product_id_1581201	1
2504,3990	1057,2314	product_id_1064696	1
2504,3990	7055,5141,5928	product_id_284448	1
2504,3990	7055,5141,5928	product_id_1581227	1
2504,3990	7055,5141,5928	product_id_1581228	1
2504,3990	7055,5141,5928	product_id_1581229	1
2504,3990	3444,5475,2056	product_id_1581233	1
2504,3990	3444,5475,2056	product_id_533544	1
2504,3990	3444,5475,2056	product_id_1581234	1
2504,3990	3444,5475,2056	product_id_533545	1
2504,3990	694,1506,7157,7283,13077,7284	product_id_1581237	1
2504,3990	694,1506,7157,7283,13077,7284	product_id_953385	1
2504,3990	694,1506,7157,7283,13077,7284	product_id_1581238	1
2504,3990	694,1506,7157,7283,13077,7284	product_id_429999	1
2504,3990	4717,3718,1916,2045	product_id_1581245	1
2504,3990	4717,3718,1916,2045	product_id_1581246	1
2504,3990	4717,3718,1916,2045	product_id_1581247	1
2504,3990	4717,3718,1916,2045	product_id_1581248	1
2504,3990	4608,771,2361	product_id_1581252	1
2504,3990	4608,771,2361	product_id_1581253	1
2504,3990	4608,771,2361	product_id_1581254	1
2504,3990	4608,771,2361	product_id_1581255	1
2504,3990	1715,1715,1316	product_id_1581258	1
2504,3990	1715,1715,1316	product_id_1581259	1
2504,3990	1715,1715,1316	product_id_1581260	1
2504,3990	1715,1715,1316	product_id_1581261	1
2504,3990	5561,1698	product_id_1581264	1
2504,3990	5561,1698	product_id_1581265	1
2504,3990	5561,1698	product_id_1581266	1
2504,3990	5561,1698	product_id_1581267	1
2068,4309,1807,1787,3574,417,1426,767,27,792	5936,1597,5935,3873	product_id_1581312	1
2068,4309,1807,1787,3574,417,1426,767,27,792	5936,1597,5935,3873	product_id_1581315	1
2068,4309,1807,1787,3574,417,1426,767,27,792	5936,1597,5935,3873	product_id_1581320	1
2068,4309,1807,1787,3574,417,1426,767,27,792	5936,1597,5935,3873	product_id_1581321	1
2068,4309,1807,1787,3574,417,1426,767,27,792	4501,2838	product_id_1581277	1
2068,4309,1807,1787,3574,417,1426,767,27,792	4501,2838	product_id_1581307	1
2068,4309,1807,1787,3574,417,1426,767,27,792	4501,2838	product_id_1581319	1
2068,4309,1807,1787,3574,417,1426,767,27,792	4501,2838	product_id_1581321	1
2068,4309,1807,1787,3574,417,1426,767,27,792	1892,1806,6260,4103	product_id_1581290	1
2068,4309,1807,1787,3574,417,1426,767,27,792	1892,1806,6260,4103	product_id_1581297	1
2068,4309,1807,1787,3574,417,1426,767,27,792	918,3648	product_id_1581310	1
2068,4309,1807,1787,3574,417,1426,767,27,792	918,3648	product_id_1581316	1
2068,4309,1807,1787,3574,417,1426,767,27,792	748,4578,2735,1806	product_id_1581313	1
2068,4309,1807,1787,3574,417,1426,767,27,792	748,4578,2735,1806	product_id_1581314	1
2068,4309,1807,1787,3574,417,1426,767,27,792	748,4578,2735,1806	product_id_1581317	1
2068,4309,1807,1787,3574,417,1426,767,27,792	748,4578,2735,1806	product_id_1581318	1
394,6569,6491,5717,2975,1599,1615	601,2072,2441	product_id_472806	1
394,6569,6491,5717,2975,1599,1615	488,2225,7263	product_id_1581493	1
394,6569,6491,5717,2975,1599,1615	488,2225,7263	product_id_1581522	1
394,6569,6491,5717,2975,1599,1615	488,2225,7263	product_id_472844	1
394,6569,6491,5717,2975,1599,1615	488,2225,7263	product_id_270151	1
394,6569,6491,5717,2975,1599,1615	6768,4109	product_id_472806	1
394,6569,6491,5717,2975,1599,1615	6768,4109	product_id_1578222	1
394,6569,6491,5717,2975,1599,1615	6768,4109	product_id_1581525	1
394,6569,6491,5717,2975,1599,1615	443,2781,1703	product_id_1581528	1
394,6569,6491,5717,2975,1599,1615	4853,5934,476	product_id_1581507	1
394,6569,6491,5717,2975,1599,1615	4853,5934,476	product_id_1581533	1
394,6569,6491,5717,2975,1599,1615	4853,5934,476	product_id_270151	1
394,6569,6491,5717,2975,1599,1615	4853,5934,476	product_id_1581534	1
394,6569,6491,5717,2975,1599,1615	2832,2765,1900,1211	product_id_1581447	1
394,6569,6491,5717,2975,1599,1615	2832,2765,1900,1211	product_id_546481	1
394,6569,6491,5717,2975,1599,1615	2832,2765,1900,1211	product_id_950527	1
394,6569,6491,5717,2975,1599,1615	2832,2765,1900,1211	product_id_270105	1
3851,5707,1423,3014	6235,1574,1914	product_id_1581644	1
3851,5707,1423,3014	6235,1574,1914	product_id_1581645	1
3851,5707,1423,3014	6235,1574,1914	product_id_1581646	1
